ell_s_over_lc,vT_over_lc,rstar_numeric,rstar_theory,abs_error,signed_error,error_in_grid_steps,signed_error_in_grid_steps,radius_step,theory_positive_radius,numeric_positive_radius,classification_match,transition_gap_vT_over_lc
0.05355755600467134,5.219997301036887,0.8624,0.863005919479378,0.0006059194793779366,-0.0006059194793779366,0.37869967461121035,-0.37869967461121035,0.0016,True,True,True,5.112882189027545
0.05355755600467134,5.62443823130494,0.8944000000000001,0.8945039695634494,0.00010396956344926878,-0.00010396956344926878,0.06498097715579298,-0.06498097715579298,0.0016,True,True,True,5.517323119295598
0.05355755600467134,6.060214899245428,0.9264,0.92635892807658,4.107192341995525e-05,4.107192341995525e-05,0.02566995213747203,0.02566995213747203,0.0016,True,True,True,5.953099787236085
0.05355755600467134,6.529755171036042,0.9584,0.9585524468006219,0.00015244680062187488,-0.00015244680062187488,0.0952792503886718,-0.0952792503886718,0.0016,True,True,True,6.422640059026699
0.05355755600467134,7.035675021851269,0.9904000000000001,0.9910666859861602,0.0006666859861601537,-0.0006666859861601537,0.4166787413500961,-0.4166787413500961,0.0016,True,True,True,6.928559909841926
0.05355755600467134,7.58079311038668,1.024,1.0238843562302453,0.00011564376975470303,0.00011564376975470303,0.0722773560966894,0.0722773560966894,0.0016,True,True,True,7.473677998377338
0.05355755600467134,8.168146482604984,1.0576,1.0569887517829673,0.0006112482170328448,0.0006112482170328448,0.382030135645528,0.382030135645528,0.0016,True,True,True,8.061031370595641
0.05355755600467134,8.801007492194831,1.0896000000000001,1.0903637759215428,0.0007637759215426421,-0.0007637759215426421,0.4773599509641513,-0.4773599509641513,0.0016,True,True,True,8.693892380185488
0.05355755600467134,9.482902032012383,1.1232,1.1239939590681105,0.000793959068110528,-0.000793959068110528,0.49622441756908,-0.49622441756908,0.0016,True,True,True,9.37578692000304
0.05355755600467134,10.217629178079317,1.1584,1.157864470345029,0.0005355296549711674,0.0005355296549711674,0.33470603435697965,0.33470603435697965,0.0016,True,True,True,10.110514066069975
0.05355755600467134,11.009282355581066,1.192,1.191961123262281,3.887673771885147e-05,3.887673771885147e-05,0.02429796107428217,0.02429796107428217,0.0016,True,True,True,10.902167243571723
0.05355755600467134,11.862272144788507,1.2256,1.2262703762185192,0.0006703762185191753,-0.0006703762185191753,0.41898513657448455,-0.41898513657448455,0.0016,True,True,True,11.755157032779165
0.05355755600467134,12.781350853962953,1.2608000000000001,1.2607793284731983,2.0671526801852025e-05,2.0671526801852025e-05,0.012919704251157516,0.012919704251157516,0.0016,True,True,True,12.674235741953611
0.05355755600467134,13.77163899614884,1.296,1.2954757122147322,0.0005242877852678074,0.0005242877852678074,0.3276798657923796,0.3276798657923796,0.0016,True,True,True,13.664523884139497
0.05355755600467134,14.838653817365689,1.3296000000000001,1.3303478813109921,0.0007478813109920157,-0.0007478813109920157,0.4674258193700098,-0.4674258193700098,0.0016,True,True,True,14.731538705356346
0.05355755600467134,15.988340035139956,1.3648,1.3653847972857502,0.000584797285750227,-0.000584797285750227,0.3654983035938919,-0.3654983035938919,0.0016,True,True,True,15.881224923130613
0.05355755600467134,17.227102958632177,1.4000000000000001,1.4005760130196423,0.0005760130196421631,-0.0005760130196421631,0.36000813727635195,-0.36000813727635195,0.0016,True,True,True,17.119987846622834
0.05355755600467134,18.56184417488314,1.4352,1.4359116546282293,0.0007116546282293079,-0.0007116546282293079,0.44478414264331745,-0.44478414264331745,0.0016,True,True,True,18.4547290628738
0.05355755600467134,20.000000000000004,1.472,1.4713824019240422,0.0006175980759577371,0.0006175980759577371,0.3859987974735857,0.3859987974735857,0.0016,True,True,True,19.89288488799066
0.057368236103870124,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,False,False,True,0.014736472207740242
0.057368236103870124,0.1077479145475366,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,False,False,True,0.006988557660203648
0.057368236103870124,0.11609613089343249,0.0,0.0006094849304965795,0.0006094849304965795,-0.0006094849304965795,0.3809280815603622,-0.3809280815603622,0.0016,True,False,False,0.0013596586856922388
