regime,radius,radius_over_lc,total,temporal,spatial,mc_total,mc_se,mc_ci_low,mc_ci_high,variance_total,mT,mS
interior,0.332,0.332,0.45818826623567527,0.15295376581060038,0.3052345004250749,0.46620450354293336,0.0029401283953192454,0.46044185188810766,0.47196715519775906,0.45818826623567527,0.5,1.1267179405820866
interior,0.334,0.334,0.4575125256659054,0.15380038866281176,0.30371213700309363,0.45475681334627016,0.0028815591991653614,0.44910895731590605,0.46040466937663427,0.4575125256659054,0.5,1.119701933674695
interior,0.336,0.336,0.456843531715697,0.15464616531534126,0.30219736640035577,0.4567503804013184,0.0028883643343399464,0.4510891863060121,0.4624115744966247,0.456843531715697,0.5,1.1127451629359126
interior,0.338,0.338,0.456181247361483,0.15549109661396565,0.30069015074751737,0.44910340210527416,0.002853798929330246,0.44350995620378686,0.45469684800676147,0.456181247361483,0.5,1.1058469362765422
interior,0.34,0.34,0.4555256357677249,0.1563351834036163,0.29919045236410863,0.45541831964865676,0.0029069120294064822,0.44972077207102007,0.46111586722629344,0.4555256357677249,0.5,1.0990065722781126
interior,0.342,0.342,0.4548766602859719,0.1571784265283801,0.2976982337575918,0.4547338022392825,0.0028848966376663924,0.44907940482945635,0.46038819964910865,0.4548766602859719,0.5,1.092223399987843
interior,0.34400000000000003,0.34400000000000003,0.4542342844539242,0.1580208268315001,0.2962134576224241,0.45122367658361756,0.0028488619896992274,0.4456399070838071,0.45680744608342805,0.4542342844539242,0.5,1.0854967587183169
interior,0.34600000000000003,0.34600000000000003,0.45359847199450154,0.15886238515537676,0.2947360868391248,0.45401446886897456,0.0028666257993216334,0.44839588230230415,0.459633055435645,0.45359847199450154,0.5,1.078825997851744
interior,0.34800000000000003,0.34800000000000003,0.4529691868149158,0.1597031023415686,0.29326608447334723,0.4523584853753345,0.0028577664946901893,0.44675726304574176,0.4579597077049273,0.4529691868149158,0.5,1.0722104766486806
interior,0.35000000000000003,0.35000000000000003,0.45234639300574847,0.16054297923079264,0.29180341377495583,0.4522629170535823,0.0028775220059423083,0.4466229739219354,0.4579028601852292,0.45234639300574847,0.5,1.0656495640610972
